Year,Month,Day,Hour,Wave_Height,Wave_Dir,Wave_Period
2008,11,19,3,4.43,11.14,328.31
2008,11,19,6,4.16,11.02,333.59
2008,11,19,9,4.26,10.84,336.13
2008,11,19,12,4.61,10.21,319.09
2008,11,19,15,5.08,10.08,306.76
2008,11,19,18,5.54,10.78,298.11
2008,11,19,21,5.51,10.91,300.18
2008,11,20,0,5.19,10.96,305.32
2008,11,20,3,4.83,11.36,309.49
2008,11,20,6,4.76,11.64,306.66
2008,11,20,9,5.2,11.05,332.2
2008,11,20,12,5.45,10.57,340.55
2008,11,20,15,5.61,10.92,343.54
2008,11,20,18,5.87,11.17,344.54
2008,11,20,21,6.23,11.6,348.63
2008,11,21,0,6.62,12.13,349.93
2008,11,21,3,7.1,12.46,350.97
2008,11,21,6,7.51,12.8,356.07
2008,11,21,9,7.88,12.84,355.82
2008,11,21,12,8.23,12.89,355.9
2008,11,21,15,8.69,13.02,356.56
2008,11,21,18,8.93,13.09,357.03
2008,11,21,21,8.76,13.03,357.3
2008,11,22,0,8.33,12.85,358.26
2008,11,22,3,7.9,12.35,357.8
2008,11,22,6,7.64,12.01,358.01
2008,11,22,9,7.19,11.82,357.64
2008,11,22,12,6.4,11.54,356.96
2008,11,22,15,5.7,11.13,352.46
2008,11,22,18,5.16,10.98,353.35
2008,11,22,21,4.86,10.91,356.02
2008,11,23,0,4.77,10.98,1
2008,11,23,3,4.64,11.3,6.01
2008,11,23,6,4.31,11.48,9.31
2008,11,23,9,3.89,11.17,10.97
2008,11,23,12,3.47,10.89,11.66
2008,11,23,15,3.08,10.62,11.65
2008,11,23,18,2.83,10.08,9.32
2008,11,23,21,2.76,9.83,9.06
2008,11,24,0,2.81,9.2,7.07
2008,11,24,3,3.03,7.81,12.39
2008,11,24,6,3.38,7.84,10.67
2008,11,24,9,3.97,8.06,6.87
2008,11,24,12,4.27,8.27,5.27
2008,11,24,15,4.35,8.36,4.18
2008,11,24,18,4.39,8.46,3.05
2008,11,24,21,4.44,8.65,2.08
2008,11,25,0,4.31,8.76,1.86
2008,11,25,3,4.11,8.72,3.52
2008,11,25,6,3.83,8.65,4.37
2008,11,25,9,3.48,8.52,5.07
2008,11,25,12,3.1,8.38,5.24
2008,11,25,15,2.61,8.33,6.91
2008,11,25,18,2.39,8.36,8.84
2008,11,25,21,2.72,6.26,280.98
2008,11,26,0,3.14,7.27,289.53
2008,11,26,3,3.19,7.77,285.39
2008,11,26,6,3.29,8.45,283.82
2008,11,26,9,3.61,9.58,280.16
2008,11,26,12,3.83,9.58,280.26
2008,11,26,15,3.94,9.7,283.67
2008,11,26,18,4,9.91,292.01
2008,11,26,21,4.19,9.98,295.28
2008,11,27,0,5.03,9.75,279.79
2008,11,27,3,5.5,9.79,268.18
2008,11,27,6,5.65,9.87,265.65
2008,11,27,9,5.62,9.95,265.12
2008,11,27,12,5.57,10.05,262.28
2008,11,27,15,5.78,10.31,260.93
2008,11,27,18,5.79,10.66,268.91
2008,11,27,21,5.11,10.37,276.22
2008,11,28,0,4.49,10.5,272.63
2008,11,28,3,4.06,10.71,271.44
2008,11,28,6,3.81,11.03,272.25
2008,11,28,9,3.61,11.36,275.93
2008,11,28,12,3.48,12.81,306.56
2008,11,28,15,3.47,13,326.24
2008,11,28,18,3.55,12.99,334.55
2008,11,28,21,3.61,12.72,334.71
2008,11,29,0,3.56,11.33,344.03
2008,11,29,3,3.42,10.86,348.6
2008,11,29,6,3.27,10.32,352.4
2008,11,29,9,3.21,10.17,353.86
2008,11,29,12,3.28,12.05,349.64
2008,11,29,15,3.35,12.64,354.82
2008,11,29,18,3.37,12.71,356.13
2008,11,29,21,3.31,12.17,3.23
2008,11,30,0,3.22,11.75,5.5
2008,11,30,3,3.12,11.31,7.74
2008,11,30,6,3.11,10.86,8.93
2008,11,30,9,3.31,10.2,5.83
2008,11,30,12,3.79,10.23,5.99
2008,11,30,15,4.49,10.41,4.71
2008,11,30,18,5.26,10.9,2.12
2008,11,30,21,5.7,10.77,5.33
2008,12,1,0,5.77,10.42,9.16
2008,12,1,3,5.28,10.08,10.85
2008,12,1,6,4.39,9.88,12.6
2008,12,1,9,3.76,9.54,11.11
2008,12,1,12,3.33,9.14,10.08
2008,12,1,15,2.97,9,8.77
2008,12,1,18,2.7,8.79,6.48
2008,12,1,21,2.5,8.52,2.1
2008,12,2,0,2.35,8.46,0.91
2008,12,2,3,2.23,8.42,0.24
2008,12,2,6,2.18,8.25,359.99
2008,12,2,9,2.22,8.06,0.67
2008,12,2,12,2.43,8.16,2.17
2008,12,2,15,2.53,8.25,2.26
2008,12,2,18,2.42,8.17,1.88
2008,12,2,21,2.28,7.95,2.3
2008,12,3,0,2.3,7.81,5.45
2008,12,3,3,2.37,9.7,358.04
2008,12,3,6,2.39,9.6,1.7
2008,12,3,9,2.31,9.29,2.44
2008,12,3,12,2.21,9.09,6.58
2008,12,3,15,2.1,9.02,10.17
2008,12,3,18,1.95,9,12.66
2008,12,3,21,1.78,8.95,13.83
2008,12,4,0,1.62,8.84,14.37
2008,12,4,3,1.46,8.56,13.74
2008,12,4,6,1.37,8.32,14.37
2008,12,4,9,1.41,8.22,14.79
2008,12,4,12,1.6,8.15,15.13
2008,12,4,15,1.96,5.19,150.66
2008,12,4,18,2.22,5.78,156.37
2008,12,4,21,2.27,7.28,193.33
2008,12,5,0,2.28,7.9,201.55
2008,12,5,3,2.2,8.2,195.07
2008,12,5,6,2.2,8.36,190.48
2008,12,5,9,2.29,8.5,186.45
2008,12,5,12,2.4,8.78,189.9
2008,12,5,15,2.47,9.7,208.08
2008,12,5,18,2.59,14.74,260.22
2008,12,5,21,2.55,15.02,262.72
2008,12,6,0,2.35,14.76,264.5
2008,12,6,3,2.16,13.78,266.32
2008,12,6,6,2,13.59,267.18
2008,12,6,9,1.86,13.32,267.73
2008,12,6,12,1.72,12.91,267.78
2008,12,6,15,1.57,12.46,268.48
2008,12,6,18,1.43,12.23,268.7
2008,12,6,21,1.3,12.05,268.92
2008,12,7,0,1.19,11.81,269.1
2008,12,7,3,1.12,11.38,269.35
2008,12,7,6,1.21,11.14,269.14
2008,12,7,9,1.37,11,269.24
2008,12,7,12,1.44,10.86,268.61
2008,12,7,15,1.81,5.13,234.22
2008,12,7,18,2.72,6.22,230.01
2008,12,7,21,3.71,7.75,245.94
2008,12,8,0,3.81,8.66,253.94
2008,12,8,3,3.61,9.16,260.32
2008,12,8,6,3.85,9.91,272.64
2008,12,8,9,4.27,11.28,283.95
2008,12,8,12,4.17,10.96,283.09
2008,12,8,15,3.97,10.78,280.15
2008,12,8,18,3.96,10.66,277.72
2008,12,8,21,3.97,10.6,277.62
2008,12,9,0,3.9,10.6,278.07
2008,12,9,3,3.79,10.73,277.55
2008,12,9,6,3.73,10.86,276.96
2008,12,9,9,3.92,10.83,279.29
2008,12,9,12,4.37,10.75,287.03
2008,12,9,15,5.13,10.93,296.71
2008,12,9,18,6.49,11.71,305.56
2008,12,9,21,7.53,12.63,312.97
2008,12,10,0,7.25,13.1,318.74
2008,12,10,3,6.35,12.77,320.06
2008,12,10,6,5.4,12.19,320.99
2008,12,10,9,4.56,11.73,321.59
2008,12,10,12,3.93,11.18,322.39
2008,12,10,15,3.5,10.91,320.04
2008,12,10,18,3.16,10.64,319.13
2008,12,10,21,2.87,10.39,325.26
2008,12,11,0,2.61,10.15,326.53
2008,12,11,3,2.37,9.97,329.12
2008,12,11,6,2.14,9.83,333.28
2008,12,11,9,2.06,9.64,339.13
2008,12,11,12,2.03,9.3,342.85
2008,12,11,15,1.99,9.14,345.23
2008,12,11,18,1.96,9.08,343.83
2008,12,11,21,2,15.4,277.08
2008,12,12,0,2,14.61,275.27
2008,12,12,3,2.08,14.25,274.88
2008,12,12,6,2.4,13.54,272.75
2008,12,12,9,3.01,13.14,271.15
2008,12,12,12,3.86,7.4,176.61
2008,12,12,15,4.62,8.27,178.04
2008,12,12,18,4.99,8.75,181.59
2008,12,12,21,5.23,9.02,178.89
2008,12,13,0,5.51,9.18,177.16
2008,12,13,3,5.9,9.55,179.29
2008,12,13,6,6.37,9.99,177.25
2008,12,13,9,7.14,10.26,175.89
2008,12,13,12,7.57,10.98,181.32
2008,12,13,15,7.58,11.14,181.86
2008,12,13,18,7.39,11.27,181.81
2008,12,13,21,6.91,11.39,181.64
2008,12,14,0,6.23,11.4,182.77
2008,12,14,3,5.48,11.27,183.97
2008,12,14,6,4.79,11.15,184.89
2008,12,14,9,4.33,11.13,186.17
2008,12,14,12,4.13,12.84,247.92
2008,12,14,15,4.03,12.58,208.72
2008,12,14,18,3.94,14.47,267.49
2008,12,14,21,3.86,14.28,269.28
2008,12,15,0,3.83,14.01,271.39
2008,12,15,3,3.91,9.14,179.4
2008,12,15,6,4.07,8.92,180.41
2008,12,15,9,4.31,8.86,181.12
2008,12,15,12,4.34,8.75,181.43
2008,12,15,15,4.44,8.5,177.77
2008,12,15,18,4.85,8.59,175.89
2008,12,15,21,5.45,8.92,177.11
2008,12,16,0,5.91,9.1,180.55
2008,12,16,3,5.99,9.17,188.02
2008,12,16,6,5.97,9.19,195.41
2008,12,16,9,6.02,9.16,194.75
2008,12,16,12,5.97,9.2,197.91
2008,12,16,15,5.57,9.23,201.82
2008,12,16,18,4.96,9.2,203.13
2008,12,16,21,4.42,9.1,206.7
2008,12,17,0,4.03,8.51,195.16
2008,12,17,3,3.76,8.27,198.34
2008,12,17,6,3.66,11.2,265.99
2008,12,17,9,3.85,11.65,266.85
2008,12,17,12,4.23,11.96,267.61
2008,12,17,15,4.67,12.3,266.12
2008,12,17,18,4.92,13.2,262.91
2008,12,17,21,5.29,13.74,262.32
2008,12,18,0,5.67,14.52,263.87
2008,12,18,3,5.66,14.38,265.62
2008,12,18,6,5.75,9.44,230.2
2008,12,18,9,6.21,10.12,243.92
2008,12,18,12,6.54,12.99,266.51
2008,12,18,15,6.51,12.88,267.94
2008,12,18,18,6.3,12.82,267.22
2008,12,18,21,5.92,12.97,265.42
2008,12,19,0,5.57,13.1,263.38
2008,12,19,3,5.24,13.36,262.2
2008,12,19,6,4.98,13.91,261.53
2008,12,19,9,4.85,14.45,262.49
2008,12,19,12,4.93,14.89,262.92
2008,12,19,15,5.09,15.31,263.09
2008,12,19,18,5.14,15.76,263.27
2008,12,19,21,5.05,15.73,264.04
2008,12,20,0,5.12,15.61,265.35
2008,12,20,3,5.05,15.28,265.86
2008,12,20,6,4.35,14.9,267.5
2008,12,20,9,4.07,14.62,268.44
2008,12,20,12,3.93,14.43,268.16
2008,12,20,15,3.84,14.2,267.72
2008,12,20,18,3.83,13.62,263.99
2008,12,20,21,3.77,13.34,264.84
2008,12,21,0,3.69,13.15,264.91
2008,12,21,3,3.53,12.82,264.74
2008,12,21,6,3.3,12.33,265
2008,12,21,9,3.59,12.15,269.42
2008,12,21,12,4.16,12.04,271.11
2008,12,21,15,5.57,9.75,264.46
2008,12,21,18,6.76,10.7,263.65
2008,12,21,21,7.21,11.18,262.43
2008,12,22,0,7.27,11.9,266.66
2008,12,22,3,6.76,12.38,265.24
2008,12,22,6,6.57,13.2,259.55
2008,12,22,9,6.25,13.5,257.79
2008,12,22,12,5.86,13.88,257.68
2008,12,22,15,5.45,14.28,259.03
2008,12,22,18,5.06,14.47,260.58
2008,12,22,21,4.65,14.44,262.33
2008,12,23,0,4.22,14.28,263.36
2008,12,23,3,3.75,13.65,261.4
2008,12,23,6,3.42,13.35,261.86
2008,12,23,9,3.19,13.22,262.73
2008,12,23,12,3.01,13.05,263.7
2008,12,23,15,3.05,12.58,262.09
2008,12,23,18,3.26,12.14,263.73
2008,12,23,21,3.5,12.13,264.13
2008,12,24,0,3.59,12.35,263.34
2008,12,24,3,3.63,12.84,262.75
2008,12,24,6,3.72,13.24,262.68
2008,12,24,9,3.79,13.52,264.56
2008,12,24,12,3.77,13.66,266.02
2008,12,24,15,3.65,13.48,266.24
2008,12,24,18,3.49,13.49,265.57
2008,12,24,21,3.32,14.1,270.75
2008,12,25,0,3.16,13.86,266.76
2008,12,25,3,3.07,13.3,268.06
2008,12,25,6,3.11,13.12,269.47
2008,12,25,9,3.15,12.88,271.04
2008,12,25,12,3.24,12.64,264.48
2008,12,25,15,3.36,14.35,271.32
2008,12,25,18,3.47,14.87,270.39
2008,12,25,21,3.54,14.96,271.15
2008,12,26,0,3.56,14.78,272.79
2008,12,26,3,3.49,14.39,273.48
2008,12,26,6,3.4,14.22,271.95
2008,12,26,9,3.29,13.86,269.29
2008,12,26,12,3.22,13.7,268.06
2008,12,26,15,3.15,14.18,269.93
2008,12,26,18,3.09,14.17,271.8
2008,12,26,21,3.03,13.61,270.94
2008,12,27,0,2.98,13.37,271.9
2008,12,27,3,2.9,13.29,272.39
2008,12,27,6,2.79,13.21,273.32
2008,12,27,9,2.67,13.06,274.08
2008,12,27,12,2.54,12.82,273.07
2008,12,27,15,2.42,12.37,275.14
2008,12,27,18,2.29,12.12,273.09
2008,12,27,21,2.17,12.01,270.32
2008,12,28,0,2.05,11.91,267.94
2008,12,28,3,1.94,11.81,266.85
2008,12,28,6,1.81,11.76,267.17
2008,12,28,9,1.68,11.69,267.28
2008,12,28,12,1.57,11.35,271.39
2008,12,28,15,1.46,11.1,277.65
2008,12,28,18,1.34,11.03,288.45
2008,12,28,21,1.26,11,296
2008,12,29,0,1.24,10.97,296.11
2008,12,29,3,1.31,14.47,277.41
2008,12,29,6,1.49,14.27,276.64
2008,12,29,9,1.63,13.33,275.89
2008,12,29,12,1.69,13.23,274.93
2008,12,29,15,1.89,13.19,274.38
2008,12,29,18,2.18,5.93,194.54
2008,12,29,21,2.42,6.31,190.58
2008,12,30,0,2.5,6.47,189.94
2008,12,30,3,2.42,6.5,191.27
2008,12,30,6,2.35,6.3,195.14
2008,12,30,9,2.31,6.2,200.11
2008,12,30,12,2.24,6.15,202.4
2008,12,30,15,2.13,6.05,203.02
2008,12,30,18,2.06,5.86,223.4
2008,12,30,21,1.99,5.75,227.57
2008,12,31,0,1.95,5.7,237.68
2008,12,31,3,1.96,5.84,250.59
2008,12,31,6,1.99,6.24,269.98
2008,12,31,9,2.03,6.42,279.59
2008,12,31,12,2.07,6.75,292.6
2008,12,31,15,2.21,7.28,313.86
2008,12,31,18,2.67,10.26,339.95
2008,12,31,21,3.17,10.51,342.72
2009,1,1,0,3.38,10.37,342.45
2009,1,1,3,3.41,10.27,345.67
2009,1,1,6,3.4,10.27,349.73
2009,1,1,9,3.4,10.34,353.96
2009,1,1,12,3.33,10.32,357.79
2009,1,1,15,3.21,10.21,0.87
2009,1,1,18,3.13,10.08,3.24
2009,1,1,21,3.15,9.97,5.4
2009,1,2,0,3.14,9.9,7.81
2009,1,2,3,3.11,9.92,10.37
2009,1,2,6,3.07,10.04,12.55
2009,1,2,9,3.01,10.22,14.09
2009,1,2,12,2.93,10.37,15.05
2009,1,2,15,2.78,10.45,15.32
2009,1,2,18,2.69,10.5,16.07
2009,1,2,21,3.07,10.54,15.7
2009,1,3,0,3.48,7.1,311.36
2009,1,3,3,3.66,7.82,322.81
2009,1,3,6,3.69,8.25,337.7
2009,1,3,9,3.54,8.64,340.76
2009,1,3,12,3.31,8.9,2.28
2009,1,3,15,3.08,9.13,7.93
2009,1,3,18,2.91,8.93,10.46
2009,1,3,21,2.76,8.79,11.82
2009,1,4,0,2.66,8.73,12.3
2009,1,4,3,2.55,8.69,11.77
2009,1,4,6,2.46,8.56,8.83
2009,1,4,9,2.37,8.48,8.54
2009,1,4,12,2.27,8.51,8.26
2009,1,4,15,2.2,8.61,8.59
2009,1,4,18,2.15,13.63,255.21
2009,1,4,21,2.1,13.42,254.96
2009,1,5,0,2.05,13.33,254.7
2009,1,5,3,2.01,13.21,254.41
2009,1,5,6,1.98,13.03,254.3
2009,1,5,9,1.96,12.9,254.44
2009,1,5,12,1.98,12.8,254.93
2009,1,5,15,2.14,12.41,255.4
2009,1,5,18,2.57,5.68,267.52
2009,1,5,21,3.05,6.52,273.11
2009,1,6,0,3.32,7.25,275.74
2009,1,6,3,3.53,7.67,277.2
2009,1,6,6,3.41,7.81,285.53
2009,1,6,9,3.2,7.6,295.4
2009,1,6,12,3.39,7.6,311.8
2009,1,6,15,4.1,8.61,335.32
2009,1,6,18,4.77,9.39,347
2009,1,6,21,5.29,10.09,351.38
2009,1,7,0,5.48,10.64,355.9
2009,1,7,3,5.44,11.01,355.77
2009,1,7,6,5.33,11.16,356.35
2009,1,7,9,5.14,11.26,357.57
2009,1,7,12,4.9,11.28,358.83
2009,1,7,15,4.57,11.29,359.83
2009,1,7,18,4.09,11.32,0.52
2009,1,7,21,3.71,11.35,0.65
2009,1,8,0,3.4,11.36,359.75
2009,1,8,3,3.3,11.45,359.45
2009,1,8,6,3.28,11.68,346.78
2009,1,8,9,3.35,7.16,262.9
2009,1,8,12,3.73,7.69,264.44
2009,1,8,15,4.13,8.38,267.39
2009,1,8,18,4.21,8.83,273.7
2009,1,8,21,4.06,9.28,273.31
2009,1,9,0,3.85,9.45,273.25
2009,1,9,3,3.66,9.61,280.27
2009,1,9,6,3.56,9.75,278.56
2009,1,9,9,3.51,9.9,275.04
2009,1,9,12,3.43,10.08,270.44
2009,1,9,15,3.43,10.11,264.9
2009,1,9,18,3.49,9.73,261.25
2009,1,9,21,3.67,9.67,259.58
2009,1,10,0,3.96,10.58,263.43
2009,1,10,3,4.27,11.65,265.3
2009,1,10,6,4.52,11.89,261.57
2009,1,10,9,5,11.84,256.5
2009,1,10,12,5.75,9.47,221.64
2009,1,10,15,6.79,10.34,224.01
2009,1,10,18,7.62,11.22,228.34
2009,1,10,21,7.85,11.66,238.13
2009,1,11,0,7.69,11.63,239.49
2009,1,11,3,7.62,12.21,243.39
2009,1,11,6,7.41,12.96,253.78
2009,1,11,9,6.96,13.27,256.6
2009,1,11,12,6.61,14.04,260.03
2009,1,11,15,6.53,14.46,260.73
2009,1,11,18,6.5,14.53,261.65
2009,1,11,21,6.41,9.97,210.3
2009,1,12,0,6.38,10.04,209.8
2009,1,12,3,6.37,10.12,208.46
2009,1,12,6,6.45,10.2,207.97
2009,1,12,9,6.48,10.34,211.14
2009,1,12,12,6.34,11.73,247.3
2009,1,12,15,6.06,11.9,257.57
2009,1,12,18,5.72,11.95,266.59
2009,1,12,21,5.45,11.91,277.66
2009,1,13,0,5.45,11.72,286.99
2009,1,13,3,5.58,11.65,278.94
2009,1,13,6,5.93,11.49,267.51
2009,1,13,9,6.04,11.09,273.17
2009,1,13,12,5.48,10.67,287.42
2009,1,13,15,5.07,10.24,310.44
2009,1,13,18,5.74,10.68,356.41
2009,1,13,21,6.94,11.03,4.15
2009,1,14,0,6.33,11.05,8.13
2009,1,14,3,5.57,10.82,8.99
2009,1,14,6,4.9,10.25,11.59
2009,1,14,9,4.34,10.03,11.84
2009,1,14,12,3.91,9.89,12.58
2009,1,14,15,3.57,9.65,12.95
2009,1,14,18,3.3,9.38,15.08
2009,1,14,21,3.08,9.32,14.95
2009,1,15,0,2.86,9.31,13.78
2009,1,15,3,2.63,9.32,11.77
2009,1,15,6,2.37,9.3,9.38
2009,1,15,9,2.18,9.24,7.15
2009,1,15,12,2.3,9.23,5.83
2009,1,15,15,3,6.22,174.45
2009,1,15,18,4.01,7.59,181.61
2009,1,15,21,5.23,8.61,182.02
2009,1,16,0,6.31,9.55,190.3
2009,1,16,3,7.09,10.15,186.72
2009,1,16,6,7.4,10.47,185.2
2009,1,16,9,7.52,10.73,187.48
2009,1,16,12,7.46,10.81,186.34
2009,1,16,15,7.29,10.74,186.41
2009,1,16,18,7.26,10.66,185.07
2009,1,16,21,7.36,10.7,182.81
2009,1,17,0,7.19,10.72,181.21
2009,1,17,3,6.94,10.55,179.32
2009,1,17,6,6.75,10.32,176.26
2009,1,17,9,6.9,10.18,174.93
2009,1,17,12,7.1,10.29,174.46
2009,1,17,15,7.22,10.49,172.93
2009,1,17,18,7.03,10.64,173.36
2009,1,17,21,6.79,10.4,170.46
2009,1,18,0,6.54,10.18,170.11
2009,1,18,3,6.73,10.04,168.82
2009,1,18,6,7.13,10.09,168.3
2009,1,18,9,7.2,10.2,170.87
2009,1,18,12,6.39,10.08,172.92
2009,1,18,15,5.53,9.84,175.93
2009,1,18,18,5.47,16.08,265.06
2009,1,18,21,5.4,15.89,266.29
2009,1,19,0,5.2,15.82,268.76
2009,1,19,3,5.08,15.76,269.31
2009,1,19,6,5.06,15.77,269.24
2009,1,19,9,4.92,15.83,267.79
2009,1,19,12,4.7,15.93,265.98
2009,1,19,15,4.61,16.01,263.97
2009,1,19,18,4.75,16.1,262.38
2009,1,19,21,4.67,15.86,262
2009,1,20,0,4.33,15.63,263.21
2009,1,20,3,4.06,15.13,262
2009,1,20,6,4,14.8,262.7
2009,1,20,9,4.13,14.61,263.57
2009,1,20,12,4.33,14.56,263.97
2009,1,20,15,4.2,14.47,263.36
2009,1,20,18,3.95,14.31,261.73
2009,1,20,21,3.75,14.14,260.93
2009,1,21,0,3.7,17.14,262.01
2009,1,21,3,3.65,16.92,263.54
2009,1,21,6,3.51,15.07,263.64
2009,1,21,9,3.52,17.46,266.51
2009,1,21,12,3.67,16.28,268.05
2009,1,21,15,3.68,15.33,268.76
2009,1,21,18,3.65,15.11,271.08
2009,1,21,21,3.55,15.28,273.18
2009,1,22,0,3.48,14.77,273.96
2009,1,22,3,3.54,14.35,274.5
2009,1,22,6,4,14.07,274.76
2009,1,22,9,4.79,8.18,172.98
2009,1,22,12,5.44,8.91,171.09
2009,1,22,15,5.93,9.4,171.08
2009,1,22,18,6.4,10.3,178.55
2009,1,22,21,6.89,11.07,182.43
2009,1,23,0,7.24,11.14,180.27
2009,1,23,3,6.69,10.96,178.77
2009,1,23,6,5.73,10.52,179.65
2009,1,23,9,5.11,9.87,177.19
2009,1,23,12,5.18,14.98,252.82
2009,1,23,15,5.07,14.81,254.59
2009,1,23,18,4.59,14.61,256.33
2009,1,23,21,4.07,14.38,257.56
2009,1,24,0,3.75,13.66,256.65
2009,1,24,3,3.53,13.34,257.04
2009,1,24,6,3.37,13.23,257.1
2009,1,24,9,3.25,13.2,257.19
2009,1,24,12,3.16,13.28,257.25
2009,1,24,15,3.09,13.21,257.62
2009,1,24,18,3.06,13.07,258.37
2009,1,24,21,3.07,12.75,259.48
2009,1,25,0,3.19,12.55,258.89
2009,1,25,3,3.26,12.83,259.95
2009,1,25,6,3.26,13.36,259.42
2009,1,25,9,3.27,13.22,259.6
2009,1,25,12,3.29,12.96,260.2
2009,1,25,15,3.28,12.64,260.56
2009,1,25,18,3.27,12.41,261.32
2009,1,25,21,3.25,12.28,261.47
2009,1,26,0,3.62,7.35,175.02
2009,1,26,3,4.24,8.31,181.54
2009,1,26,6,4.45,8.57,179.65
2009,1,26,9,4.46,8.86,183.64
2009,1,26,12,4.48,8.92,182.55
2009,1,26,15,4.58,8.96,181.66
2009,1,26,18,4.59,8.96,180.8
2009,1,26,21,4.44,8.86,180.65
2009,1,27,0,4.5,8.61,179.25
2009,1,27,3,4.59,8.39,178.44
2009,1,27,6,4.61,8.32,177.31
2009,1,27,9,4.63,8.32,176.76
2009,1,27,12,4.57,8.35,177.79
2009,1,27,15,4.14,8.31,178.53
2009,1,27,18,3.71,8.21,180.9
2009,1,27,21,3.5,8.1,193.24
2009,1,28,0,3.24,7.69,190.41
2009,1,28,3,3.05,7.48,190.07
2009,1,28,6,3.02,12.09,261.13
2009,1,28,9,3.24,12.08,261.18
2009,1,28,12,3.58,14.63,266.93
2009,1,28,15,3.76,14.35,267.11
2009,1,28,18,3.88,14.37,266.58
2009,1,28,21,3.91,14.56,266.57
2009,1,29,0,3.97,14.77,266.44
2009,1,29,3,4.1,14.69,266.53
2009,1,29,6,4.33,14.58,266.6
2009,1,29,9,4.36,14.49,267.25
2009,1,29,12,4.39,14.41,268.29
2009,1,29,15,4.44,14.24,269.67
2009,1,29,18,4.56,7.6,181.78
2009,1,29,21,4.73,8.05,187.01
2009,1,30,0,4.87,8.38,188.29
2009,1,30,3,4.97,8.58,187
2009,1,30,6,5.07,8.91,192.06
2009,1,30,9,5.18,9.06,189.36
2009,1,30,12,5.4,9.2,187.64
2009,1,30,15,5.62,9.43,186.32
2009,1,30,18,5.7,9.86,192.87
2009,1,30,21,5.75,9.97,191.99
2009,1,31,0,5.79,10.01,191.57
2009,1,31,3,5.72,10.01,190.66
2009,1,31,6,5.52,9.97,189.76
2009,1,31,9,5.35,9.91,189.5
2009,1,31,12,5.22,9.87,190.07
2009,1,31,15,4.99,9.8,191.01
2009,1,31,18,4.72,9.59,191.89
2009,1,31,21,4.38,9.3,186.23
2009,2,1,0,4.01,9.2,187.03
2009,2,1,3,3.59,9.25,188.45
2009,2,1,6,3.23,9.28,189.61
2009,2,1,9,2.92,9.23,190.63
2009,2,1,12,2.69,9.03,191.51
2009,2,1,15,2.51,8.69,193.22
2009,2,1,18,2.35,8.58,189.36
2009,2,1,21,2.19,8.63,191.67
2009,2,2,0,2.04,8.68,210.88
2009,2,2,3,1.9,8.48,200.39
2009,2,2,6,1.75,8.36,202.61
2009,2,2,9,1.59,8.45,201.62
2009,2,2,12,1.42,8.7,216.47
2009,2,2,15,1.26,8.73,225.38
2009,2,2,18,1.15,8.58,263.84
2009,2,2,21,1.16,8.47,293.37
2009,2,3,0,1.22,14.65,255.79
2009,2,3,3,1.3,14.3,256.51
2009,2,3,6,1.36,13.74,254.34
2009,2,3,9,1.39,13.33,255
2009,2,3,12,1.37,13.07,256.18
2009,2,3,15,1.33,10.3,168.8
2009,2,3,18,1.29,10.91,184.55
2009,2,3,21,1.27,10.87,186.98
2009,2,4,0,1.53,10.63,190.99
2009,2,4,3,2.61,7.96,346.76
2009,2,4,6,3.45,8.21,354.11
2009,2,4,9,3.65,8.18,357.46
2009,2,4,12,3.23,7.96,358.96
2009,2,4,15,2.83,7.61,355.86
2009,2,4,18,2.59,7.96,344.83
2009,2,4,21,2.56,8.45,340.95
2009,2,5,0,2.83,9.07,336.87
2009,2,5,3,3.14,9.22,337.14
2009,2,5,6,3.3,9.3,337.84
2009,2,5,9,3.42,10.84,334.44
2009,2,5,12,3.57,11.84,329.13
2009,2,5,15,3.56,11.85,334.73
2009,2,5,18,3.42,11.62,345.52
2009,2,5,21,3.28,11.7,352.18
2009,2,6,0,3.06,10.77,0.95
2009,2,6,3,2.82,10.14,4.85
2009,2,6,6,2.62,9.83,8.09
2009,2,6,9,2.52,9.67,11.06
2009,2,6,12,2.53,13.09,322.61
2009,2,6,15,2.63,12.88,330.37
2009,2,6,18,2.84,12.67,356.08
2009,2,6,21,3.05,12.3,354.42
2009,2,7,0,3.06,12.21,358.92
2009,2,7,3,2.94,12.06,1.53
2009,2,7,6,2.85,11.88,1.04
2009,2,7,9,2.88,11.76,359.37
2009,2,7,12,3.02,11.66,357.32
2009,2,7,15,3.23,11.57,355.25
2009,2,7,18,3.31,11.26,359.82
2009,2,7,21,3.14,10.73,0.68
2009,2,8,0,2.88,10.56,2.56
2009,2,8,3,2.73,10.51,4.76
2009,2,8,6,2.66,10.34,6.11
2009,2,8,9,2.68,10.11,6.44
2009,2,8,12,2.79,9.98,5.2
2009,2,8,15,2.94,10.08,3.82
2009,2,8,18,3.2,10.06,3.38
2009,2,8,21,3.35,9.64,3.48
2009,2,9,0,3.2,9.5,4.37
2009,2,9,3,2.98,9.44,6.49
2009,2,9,6,2.9,9.35,7.94
2009,2,9,9,2.94,9.29,8.1
2009,2,9,12,2.97,9.39,6.99
2009,2,9,15,3.1,10.59,3.46
2009,2,9,18,3.31,10.56,6.53
2009,2,9,21,3.47,10.79,8.84
2009,2,10,0,3.55,10.94,8.56
2009,2,10,3,3.59,10.99,8.2
2009,2,10,6,3.62,11.02,8.73
2009,2,10,9,3.63,11.06,8.95
