YYYY  MM  DD  HH  mn     Hs(m)     Tp(s)  TheH(°N)   WS(m/s)  Thew(°N)
2009   8  22   9   0     2.130    11.670   256.660     6.923   176.522
2009   8  22  12   0     2.280    11.020   256.520    10.550   200.531
2009   8  22  15   0     2.230    10.570   257.630     8.795   205.166
2009   8  22  18   0     2.090    10.080   255.680     7.305   227.552
2009   8  22  21   0     1.950     9.920   258.730     6.794   231.814
2009   8  23   0   0     1.860     9.640   263.210     6.179   241.693
2009   8  23   3   0     1.810    10.620   285.560     3.838   232.623
2009   8  23   6   0     1.790    10.670   308.700     2.635   160.258
2009   8  23   9   0     1.760    10.560   320.330     4.519   144.094
2009   8  23  12   0     1.760     9.950   318.590     6.805   157.354
2009   8  23  15   0     1.890     9.660   321.470    10.886   152.658
2009   8  23  18   0     2.140     5.510   179.300    12.379   149.997
2009   8  23  21   0     2.640     6.190   171.870    15.606   138.455
2009   8  24   0   0     3.200     6.900   170.310    15.317   152.130
2009   8  24   3   0     3.540     7.510   177.660    14.905   164.033
2009   8  24   6   0     3.650     7.720   179.050    14.941   171.843
2009   8  24   9   0     3.660     8.120   182.480    13.741   156.177
2009   8  24  12   0     3.970     8.280   180.900    13.447   175.735
2009   8  24  15   0     4.110     8.380   180.720    16.677   170.543
2009   8  24  18   0     3.700     8.360   180.730    14.207   169.086
2009   8  24  21   0     3.170     8.280   182.500    11.951   162.065
2009   8  25   0   0     2.860     8.130   184.050     9.700   153.224
2009   8  25   3   0     2.800     7.800   179.380    11.130   155.530
2009   8  25   6   0     2.700     7.680   180.210    12.458   140.406
2009   8  25   9   0     2.710     7.490   180.380    10.527   136.771
2009   8  25  12   0     2.860     7.410   183.650     9.425   172.317
2009   8  25  15   0     2.710    12.190   253.810     9.186   197.094
2009   8  25  18   0     2.440    11.900   252.900     6.519   190.965
2009   8  25  21   0     2.150    11.500   251.430     6.020   179.905
2009   8  26   0   0     1.930    11.040   250.970     7.605   170.922
2009   8  26   3   0     1.760    10.830   250.640     7.910   180.362
2009   8  26   6   0     1.580    10.490   250.140     8.067   184.693
2009   8  26   9   0     1.400    10.000   249.210     5.500   172.268
2009   8  26  12   0     1.270     9.830   248.680     5.503   178.126
2009   8  26  15   0     1.250     9.530   247.780     7.102   170.763
2009   8  26  18   0     1.280     5.600   191.490     8.253   156.355
2009   8  26  21   0     1.290     5.540   194.780     7.573   152.386
2009   8  27   0   0     1.320     4.870   170.510     9.589   132.760
2009   8  27   3   0     1.720     5.180   163.690    13.855   122.922
2009   8  27   6   0     2.200     6.230   169.610     9.434   150.609
2009   8  27   9   0     2.230     6.600   180.190    10.267   215.486
2009   8  27  12   0     1.940     6.790   182.950    13.097   227.785
2009   8  27  15   0     1.870     6.850   187.040     8.812   245.674
2009   8  27  18   0     1.900     6.890   192.240     6.937   222.429
2009   8  27  21   0     1.830     7.220   195.060     6.340   212.111
2009   8  28   0   0     1.710     7.410   191.730     3.752   165.964
2009   8  28   3   0     1.560     7.420   189.650     3.739   146.012
2009   8  28   6   0     1.430     7.370   188.890     8.381   122.476
2009   8  28   9   0     1.400     7.280   189.000    10.209   107.619
2009   8  28  12   0     1.490     7.070   184.400     9.530   113.499
2009   8  28  15   0     1.600     6.660   183.710     6.400   134.050
2009   8  28  18   0     1.650     6.600   184.300     6.136   153.894
2009   8  28  21   0     1.670     6.630   185.870     5.093   174.592
2009   8  29   0   0     1.700     6.740   187.610     5.136   170.813
2009   8  29   3   0     1.780     6.930   188.890     3.954   190.344
2009   8  29   6   0     1.810     7.140   189.420     4.242   215.114
2009   8  29   9   0     1.690     8.320   218.270     7.357   235.187
2009   8  29  12   0     1.550     8.900   304.580     5.800   270.099
2009   8  29  15   0     1.850    12.840   254.990    11.820   270.145
2009   8  29  18   0     2.810     6.820   273.350    13.182   270.956
2009   8  29  21   0     3.510     7.620   270.600    13.248   267.967
2009   8  30   0   0     3.760     8.150   268.560    14.001   245.393
2009   8  30   3   0     4.020     8.560   269.550    15.903   249.958
2009   8  30   6   0     4.320     8.930   270.210    15.116   243.350
2009   8  30   9   0     4.400     9.050   272.330    13.446   259.024
2009   8  30  12   0     4.430     9.130   274.830    13.005   262.044
2009   8  30  15   0     4.580     9.160   276.510    14.763   275.714
2009   8  30  18   0     4.620     9.150   277.650    13.802   264.137
2009   8  30  21   0     4.380     9.060   279.040    13.806   263.596
2009   8  31   0   0     3.940     8.810   282.110    11.591   247.905
2009   8  31   3   0     3.410     8.400   285.870     7.606   231.352
2009   8  31   6   0     2.870     8.260   291.700     5.662   195.362
2009   8  31   9   0     2.460     8.130   296.020     8.381   175.963
2009   8  31  12   0     2.300     7.960   298.380    11.351   216.113
2009   8  31  15   0     2.140     7.610   299.350     9.221   225.176
2009   8  31  18   0     1.980     7.430   301.540     7.645   232.066
2009   8  31  21   0     1.850     7.330   303.770     6.420   221.211
2009   9   1   0   0     1.730     7.110   280.040     0.890    81.597
2009   9   1   3   0     1.640     6.860   270.840     5.960   142.842
2009   9   1   6   0     2.030     6.620   209.650     7.482   217.069
2009   9   1   9   0     2.570     6.720   182.970    12.160   192.105
2009   9   1  12   0     2.900     7.280   177.070    12.355   192.338
2009   9   1  15   0     2.940     7.580   178.900    11.933   201.275
2009   9   1  18   0     2.750     7.630   181.310    10.589   199.530
2009   9   1  21   0     2.580     7.540   184.670    11.048   215.272
2009   9   2   0   0     2.550     7.360   189.340    12.576   215.485
2009   9   2   3   0     2.450     7.270   192.990    11.777   223.589
2009   9   2   6   0     2.240     7.170   192.150     7.872   235.402
2009   9   2   9   0     2.040     7.010   195.470     5.483   236.832
2009   9   2  12   0     1.880     6.930   193.030     6.758   229.380
2009   9   2  15   0     1.800     6.870   193.580     8.558   235.233
2009   9   2  18   0     1.810     6.960   201.040     8.441   230.142
2009   9   2  21   0     1.830     7.980   329.090     6.770   231.657
2009   9   3   0   0     1.790     7.740   336.400     5.447   229.467
2009   9   3   3   0     1.710     7.600   338.510     2.547   193.163
2009   9   3   6   0     1.600     7.460   338.190     3.028   139.419
2009   9   3   9   0     1.510     7.360   334.350     4.799   125.843
2009   9   3  12   0     1.460     7.290   326.450     4.504   134.910
2009   9   3  15   0     1.390     7.190   320.020     6.693   105.158
2009   9   3  18   0     1.360     7.060   332.480     8.424    70.081
2009   9   3  21   0     1.520     6.980   338.460     9.913    54.899
2009   9   4   0   0     1.830     4.950    42.880    11.516    47.499
2009   9   4   3   0     2.260     5.740    33.490    11.896    36.523
2009   9   4   6   0     2.630     6.270    26.150    14.615    26.232
2009   9   4   9   0     2.990     6.720    19.620    14.273    22.882
2009   9   4  12   0     3.210     6.940    18.020    15.542    16.138
2009   9   4  15   0     3.280     7.170    12.160    13.791     6.955
2009   9   4  18   0     3.150     7.290     6.710    13.911     3.833
2009   9   4  21   0     2.830     7.100     5.780    11.706   355.492
2009   9   5   0   0     2.500     6.920     4.850    10.700   359.679
2009   9   5   3   0     2.240     6.860     5.620     9.061   353.346
2009   9   5   6   0     2.020     6.850     7.590     8.513   348.756
2009   9   5   9   0     1.870     6.930     9.340     6.943   339.425
2009   9   5  12   0     1.780     7.030     9.390     4.983   334.823
2009   9   5  15   0     1.720     7.070     8.440     3.376   346.293
2009   9   5  18   0     1.650     7.020     6.950     2.266   306.566
2009   9   5  21   0     1.550     6.960     5.270     0.672   175.732
2009   9   6   0   0     1.420     6.900     3.830     3.846   147.963
2009   9   6   3   0     1.440     6.870     2.970     6.117   173.712
2009   9   6   6   0     1.560     4.480   220.960    13.345   216.192
2009   9   6   9   0     1.710     5.330   238.500     9.874   241.904
2009   9   6  12   0     1.850     5.880   246.000     8.959   256.181
2009   9   6  15   0     1.900     6.140   248.740     8.905   248.939
2009   9   6  18   0     1.880     6.270   247.420     7.359   233.955
2009   9   6  21   0     1.840    10.500   253.130     6.166   214.695
2009   9   7   0   0     1.780    10.020   254.030     7.516   214.155
2009   9   7   3   0     1.720     9.910   255.660     5.856   170.763
2009   9   7   6   0     1.730     9.870   256.960     7.318   170.164
2009   9   7   9   0     2.180     9.840   258.260    12.418   149.139
2009   9   7  12   0     2.840     6.460   200.370    19.832   221.341
2009   9   7  15   0     3.450     7.400   229.140    18.761   244.760
2009   9   7  18   0     3.990     8.300   249.860    13.835   239.413
2009   9   7  21   0     3.970     8.460   252.170    11.821   244.280
2009   9   8   0   0     3.560     8.410   252.050    10.640   227.781
2009   9   8   3   0     3.090     8.280   251.530     7.120   213.891
2009   9   8   6   0     2.670     8.250   251.040     8.478   166.980
2009   9   8   9   0     2.560     8.460   246.360    10.962   152.804
2009   9   8  12   0     3.480     6.860   183.200    14.040   169.162
2009   9   8  15   0     4.140     7.640   181.910    19.078   190.479
2009   9   8  18   0     4.460     8.340   189.600    17.223   203.290
2009   9   8  21   0     5.390     8.890   201.840    15.925   215.157
2009   9   9   0   0     6.300     9.350   212.950    25.446   217.046
2009   9   9   3   0     7.110    10.290   235.810    21.116   230.611
2009   9   9   6   0     7.130    11.140   252.150    18.566   235.822
2009   9   9   9   0     6.110    11.230   251.270    14.551   262.020
2009   9   9  12   0     5.060    10.320   249.570    12.700   247.939
2009   9   9  15   0     4.280     9.770   250.060    10.997   249.785
2009   9   9  18   0     3.840     8.860   256.220     7.829   256.106
2009   9   9  21   0     3.560    10.680   251.640     7.020   261.893
2009   9  10   0   0     3.260    10.600   252.350     8.186   259.157
2009   9  10   3   0     3.010    10.060   262.100     6.723   259.977
2009   9  10   6   0     2.790    10.080   263.940     5.596   231.676
2009   9  10   9   0     2.610    10.050   264.110    10.996   232.130
2009   9  10  12   0     2.510     9.920   265.320    10.213   239.065
2009   9  10  15   0     2.410     9.670   266.830     8.280   255.595
2009   9  10  18   0     2.290     9.160   279.220     7.405   261.301
2009   9  10  21   0     2.140     8.910   273.240     7.651   266.928
2009   9  11   0   0     1.960     8.810   267.360     7.731   254.777
2009   9  11   3   0     1.850     8.720   263.310     8.342   251.478
2009   9  11   6   0     1.850     8.260   270.070    10.563   239.380
2009   9  11   9   0     2.060     6.330   268.600    12.440   254.377
2009   9  11  12   0     2.390     6.870   272.650    11.645   263.491
2009   9  11  15   0     2.570     7.260   275.260    10.492   272.732
2009   9  11  18   0     2.520     7.580   276.350     8.009   284.314
2009   9  11  21   0     2.400     7.740   276.950     8.786   260.699
2009   9  12   0   0     2.340     7.970   275.690     9.390   241.989
2009   9  12   3   0     2.420     8.250   274.630    10.658   238.428
2009   9  12   6   0     2.830     7.750   267.510    15.478   239.525
2009   9  12   9   0     3.510     8.490   274.190    14.244   251.031
2009   9  12  12   0     4.010     9.380   280.610    11.079   292.166
2009   9  12  15   0     4.260    10.210   286.880    11.735   296.412
2009   9  12  18   0     4.230    10.280   285.790     9.576   320.509
2009   9  12  21   0     4.000    10.620   282.230     9.338   326.089
2009   9  13   0   0     3.710    10.830   277.770     8.811   332.562
2009   9  13   3   0     3.430    10.960   274.290     8.578   335.407
2009   9  13   6   0     3.180    11.070   271.370     7.685   340.622
2009   9  13   9   0     2.960    11.130   268.700     6.429   349.424
2009   9  13  12   0     2.770    11.030   266.540     5.327   357.095
2009   9  13  15   0     2.610    10.910   264.760     4.364     7.109
2009   9  13  18   0     2.450    10.850   263.200     4.754    22.249
2009   9  13  21   0     2.290    10.790   261.870     7.100    28.153
2009   9  14   0   0     2.130    10.700   260.420     6.989    33.622
2009   9  14   3   0     1.990    10.530   258.820     6.359    38.744
2009   9  14   6   0     1.870    10.180   261.480     7.183    38.386
2009   9  14   9   0     1.740    10.020   260.290     6.769    40.987
